symbol	FBbt_id	reference
AN08B110	FBbt:20007913	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN08B111	FBbt:20007914	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN08B112	FBbt:20007915	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN08B113	FBbt:20007916	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09A005	FBbt:20007917	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09A007	FBbt:20007918	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B001	FBbt:20007919	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B002	FBbt:20007920	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B003	FBbt:20007921	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B004	FBbt:20007922	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B006	FBbt:20007923	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B007	FBbt:20007924	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B009	FBbt:20007925	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B011	FBbt:20007926	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B012	FBbt:20007927	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B013	FBbt:20007928	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B014	FBbt:20007929	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B015	FBbt:20007930	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B016	FBbt:20007931	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B018	FBbt:20007932	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B019	FBbt:20007933	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B020	FBbt:20007934	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B021	FBbt:20007935	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B023	FBbt:20007936	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B024	FBbt:20007937	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B026	FBbt:20007938	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B027	FBbt:20007939	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B028	FBbt:20007940	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B029	FBbt:20007941	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B030	FBbt:20007942	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B031	FBbt:20007943	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B032	FBbt:20007944	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B033	FBbt:20007945	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B034	FBbt:20007946	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B035	FBbt:20007947	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B036	FBbt:20007948	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B037	FBbt:20007949	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B040	FBbt:20007950	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B042	FBbt:20007951	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN09B044	FBbt:20007952	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B005	FBbt:20007953	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B008	FBbt:20007954	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B009	FBbt:20007955	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B015	FBbt:20007956	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B017	FBbt:20007957	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B018	FBbt:20007958	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B019	FBbt:20007959	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B020	FBbt:20007960	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B021	FBbt:20007961	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B022	FBbt:20007962	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B024	FBbt:20007963	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B026	FBbt:20007964	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B027	FBbt:20007965	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B029	FBbt:20007966	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B031	FBbt:20007967	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B033	FBbt:20007968	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B034	FBbt:20007969	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B035	FBbt:20007970	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B037	FBbt:20007971	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B039	FBbt:20007972	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B045	FBbt:20007973	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B046	FBbt:20007974	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B047	FBbt:20007975	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B048	FBbt:20007976	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B049	FBbt:20007977	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B051	FBbt:20007978	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B053	FBbt:20007979	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B056	FBbt:20007980	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B060	FBbt:20007981	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN10B061	FBbt:20007982	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN11B008	FBbt:20007983	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN11B012	FBbt:20007984	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12A003	FBbt:20007985	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12A017	FBbt:20007986	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B001	FBbt:20007987	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B004	FBbt:20007988	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B005	FBbt:20007989	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B006	FBbt:20007990	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B008	FBbt:20007991	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B011	FBbt:20007992	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B017	FBbt:20007993	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B019	FBbt:20007994	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B055	FBbt:20007995	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B060	FBbt:20007996	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B076	FBbt:20007997	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B080	FBbt:20007998	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN12B089	FBbt:20007999	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN13B002	FBbt:20008000	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN14A003	FBbt:20008001	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN14B012	FBbt:20008002	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN16B078	FBbt:20008003	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN16B081	FBbt:20008004	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN16B112	FBbt:20008005	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN16B116	FBbt:20008006	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A002	FBbt:20008007	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A003	FBbt:20008008	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A004	FBbt:20008009	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A008	FBbt:20008010	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A009	FBbt:20008011	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A012	FBbt:20008012	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A013	FBbt:20008013	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A014	FBbt:20008014	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A015	FBbt:20008015	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A018	FBbt:20008016	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A024	FBbt:20008017	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A026	FBbt:20008018	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A031	FBbt:20008019	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A047	FBbt:20008020	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A050	FBbt:20008021	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A062	FBbt:20008022	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A068	FBbt:20008023	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A073	FBbt:20008024	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17A076	FBbt:20008025	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B002	FBbt:20008026	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B005	FBbt:20008027	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B007	FBbt:20008028	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B008	FBbt:20008029	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B009	FBbt:20008030	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B011	FBbt:20008031	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B012	FBbt:20008032	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B013	FBbt:20008033	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN17B016	FBbt:20008034	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B001	FBbt:20008035	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B002	FBbt:20008036	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B003	FBbt:20008037	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B004	FBbt:20008038	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B019	FBbt:20008039	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B020	FBbt:20008040	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B022	FBbt:20008041	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B023	FBbt:20008042	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B025	FBbt:20008043	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B032	FBbt:20008044	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN18B053	FBbt:20008045	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19A018	FBbt:20008046	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19A019	FBbt:20008047	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19A038	FBbt:20008048	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B001	FBbt:20008049	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B004	FBbt:20008050	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B009	FBbt:20008051	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B010	FBbt:20008052	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B014	FBbt:20008053	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B015	FBbt:20008054	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B017	FBbt:20008055	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B018	FBbt:20008056	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B019	FBbt:20008057	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B022	FBbt:20008058	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B024	FBbt:20008059	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B025	FBbt:20008060	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B028	FBbt:20008061	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B032	FBbt:20008062	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B036	FBbt:20008063	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B039	FBbt:20008064	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B042	FBbt:20008065	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B044	FBbt:20008066	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B046	FBbt:20008067	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B049	FBbt:20008068	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B051	FBbt:20008069	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B059	FBbt:20008070	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B060	FBbt:20008071	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B061	FBbt:20008072	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B063	FBbt:20008073	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B065	FBbt:20008074	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B074	FBbt:20008075	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B076	FBbt:20008076	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B079	FBbt:20008077	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B093	FBbt:20008078	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B098	FBbt:20008079	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B099	FBbt:20008080	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B100	FBbt:20008081	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B101	FBbt:20008082	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B102	FBbt:20008083	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B104	FBbt:20008084	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN19B106	FBbt:20008085	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B001	FBbt:20008086	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B002	FBbt:20008087	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B003	FBbt:20008088	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B004	FBbt:20008089	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B010	FBbt:20008090	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN23B026	FBbt:20008091	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN26X004	FBbt:20008092	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X003	FBbt:20004627	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X008	FBbt:20008093	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X009	FBbt:20008094	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X011	FBbt:20008095	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X013	FBbt:20008096	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X015	FBbt:20008097	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X016	FBbt:20008098	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X017	FBbt:20008099	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X018	FBbt:20008100	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
AN27X019	FBbt:20008101	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX002	FBbt:20008102	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX005	FBbt:20008103	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX006	FBbt:20008104	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX007	FBbt:20008105	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX008	FBbt:20008106	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX013	FBbt:20008107	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX019	FBbt:20008108	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX023	FBbt:20008109	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX024	FBbt:20008110	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX026	FBbt:20008111	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX027	FBbt:20008112	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX030	FBbt:20008113	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX033	FBbt:20008114	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX037	FBbt:20008115	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX041	FBbt:20008116	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX043	FBbt:20008117	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX046	FBbt:20008118	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX049	FBbt:20008119	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX050	FBbt:20008120	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX055	FBbt:20008121	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX057	FBbt:20008122	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX068	FBbt:20008123	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX071	FBbt:20008124	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX072	FBbt:20008125	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX074	FBbt:20008126	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX075	FBbt:20008127	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX082	FBbt:20008128	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX084	FBbt:20008129	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX086	FBbt:20008130	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX090	FBbt:20008131	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX092	FBbt:20008132	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX093	FBbt:20008133	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX094	FBbt:20008134	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX098	FBbt:20008135	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX099	FBbt:20008136	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX102	FBbt:20008137	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX106	FBbt:20008138	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX108	FBbt:20008139	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX109	FBbt:20008140	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX116	FBbt:20008141	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX120	FBbt:20008142	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX127	FBbt:20008143	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX130	FBbt:20008144	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX131	FBbt:20008145	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX132	FBbt:20008146	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX136	FBbt:20008147	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX139	FBbt:20008148	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX144	FBbt:20008149	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX145	FBbt:20008150	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX148	FBbt:20008151	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX150	FBbt:20008152	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX151	FBbt:20008153	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX152	FBbt:20008154	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX154	FBbt:20008155	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX157	FBbt:20008156	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX165	FBbt:20008157	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX169	FBbt:20008158	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX170	FBbt:20008159	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX171	FBbt:20008160	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX174	FBbt:20008161	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX178	FBbt:20008162	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX191	FBbt:20008163	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX196	FBbt:20008164	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX200	FBbt:20008165	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX202	FBbt:20008166	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX214	FBbt:20008167	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX218	FBbt:20008168	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX250	FBbt:20008169	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX254	FBbt:20008170	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX255	FBbt:20008171	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX264	FBbt:20008172	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX296	FBbt:20008173	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX308	FBbt:20008174	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX313	FBbt:20008175	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX318	FBbt:20008176	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX323	FBbt:20008177	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX338	FBbt:20008178	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX362	FBbt:20008179	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX368	FBbt:20008180	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX380	FBbt:20008181	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX404	FBbt:20008182	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
ANXXX410	FBbt:20008183	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
